0,0,0,0,0
1,0,0,0,0
2,2.22,0,0,0
3,2.29,0,0,0
4,1.77,0,0,0
5,1.25,0,0,0
6,2.68,0,0,0
7,2.48,0,0,0
8,1.25,0,0,0
9,1.25,0,0,0
10,1.25,0,0,0
11,1.25,0,0,0
12,1.25,0,0,0
13,1.1,0,0,0
14,1.1,0,0,0
15,1.1,0,0,0
16,1.1,0,0,0
17,1.1,0,0,0
18,1.1,0,0,0
19,0.97,0,0,0
20,0.97,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
